index,key,file_name,file_path,jpg_path,convert_jpg_path,scaled_jpg_path,cluster_index,keep_image,Tags
1547,79AFC758-4306-40E4-8D5F-E7F69CAAEAD2,79AFC758-4306-40E4-8D5F-E7F69CAAEAD2.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\79AFC758-4306-40E4-8D5F-E7F69CAAEAD2.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79AFC758-4306-40E4-8D5F-E7F69CAAEAD2.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\79AFC758-4306-40E4-8D5F-E7F69CAAEAD2.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79AFC758-4306-40E4-8D5F-E7F69CAAEAD2.jpg,0,False,"Remove, Test"
1548,79B62471-5631-4911-A7DE-A19C5F6A9FB0,79B62471-5631-4911-A7DE-A19C5F6A9FB0.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\79B62471-5631-4911-A7DE-A19C5F6A9FB0.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79B62471-5631-4911-A7DE-A19C5F6A9FB0.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\79B62471-5631-4911-A7DE-A19C5F6A9FB0.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79B62471-5631-4911-A7DE-A19C5F6A9FB0.jpg,0,False,"Remove, Test"
1549,79C49E10-5A08-4C36-83C5-8D4AA3FA136D,79C49E10-5A08-4C36-83C5-8D4AA3FA136D.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\79C49E10-5A08-4C36-83C5-8D4AA3FA136D.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79C49E10-5A08-4C36-83C5-8D4AA3FA136D.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\79C49E10-5A08-4C36-83C5-8D4AA3FA136D.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79C49E10-5A08-4C36-83C5-8D4AA3FA136D.jpg,0,False,"Remove, Test"
1550,79DE2DDF-0CB5-4B79-84F7-91C91DE480CA,79DE2DDF-0CB5-4B79-84F7-91C91DE480CA.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\79DE2DDF-0CB5-4B79-84F7-91C91DE480CA.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79DE2DDF-0CB5-4B79-84F7-91C91DE480CA.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\79DE2DDF-0CB5-4B79-84F7-91C91DE480CA.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79DE2DDF-0CB5-4B79-84F7-91C91DE480CA.jpg,0,False,"Remove, Test"
1551,79E3382C-860A-43DC-8A07-70526013800F,79E3382C-860A-43DC-8A07-70526013800F.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\79E3382C-860A-43DC-8A07-70526013800F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79E3382C-860A-43DC-8A07-70526013800F.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\79E3382C-860A-43DC-8A07-70526013800F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79E3382C-860A-43DC-8A07-70526013800F.jpg,112,False,"Remove, Test"
1552,79E62547-A6CB-41ED-A1CF-B7E5FE0EFEFB,79E62547-A6CB-41ED-A1CF-B7E5FE0EFEFB.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\79E62547-A6CB-41ED-A1CF-B7E5FE0EFEFB.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79E62547-A6CB-41ED-A1CF-B7E5FE0EFEFB.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\79E62547-A6CB-41ED-A1CF-B7E5FE0EFEFB.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79E62547-A6CB-41ED-A1CF-B7E5FE0EFEFB.jpg,0,False,"Remove, Test"
1553,79E96749-4E46-47EB-BEBD-F0BDFBE2000F,79E96749-4E46-47EB-BEBD-F0BDFBE2000F.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\79E96749-4E46-47EB-BEBD-F0BDFBE2000F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79E96749-4E46-47EB-BEBD-F0BDFBE2000F.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\79E96749-4E46-47EB-BEBD-F0BDFBE2000F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79E96749-4E46-47EB-BEBD-F0BDFBE2000F.jpg,0,False,"Remove, Test"
1554,79F22E3F-2E05-4530-8811-C834445D6E63,79F22E3F-2E05-4530-8811-C834445D6E63.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\79F22E3F-2E05-4530-8811-C834445D6E63.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79F22E3F-2E05-4530-8811-C834445D6E63.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\79F22E3F-2E05-4530-8811-C834445D6E63.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\79F22E3F-2E05-4530-8811-C834445D6E63.jpg,0,False,"Remove, Test"
1555,7A2286E4-0FC8-4C2F-9E21-CABCDFC2EAA0,7A2286E4-0FC8-4C2F-9E21-CABCDFC2EAA0.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A2286E4-0FC8-4C2F-9E21-CABCDFC2EAA0.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A2286E4-0FC8-4C2F-9E21-CABCDFC2EAA0.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A2286E4-0FC8-4C2F-9E21-CABCDFC2EAA0.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A2286E4-0FC8-4C2F-9E21-CABCDFC2EAA0.jpg,0,False,"Remove, Test"
1556,7A275F3C-21B3-4F1E-A087-536A82DAA6C3,7A275F3C-21B3-4F1E-A087-536A82DAA6C3.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A275F3C-21B3-4F1E-A087-536A82DAA6C3.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A275F3C-21B3-4F1E-A087-536A82DAA6C3.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A275F3C-21B3-4F1E-A087-536A82DAA6C3.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A275F3C-21B3-4F1E-A087-536A82DAA6C3.jpg,-1,True,"Keep, Test"
1557,7A2AD9DC-134A-47E1-AB4C-CC01B18D761E,7A2AD9DC-134A-47E1-AB4C-CC01B18D761E.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A2AD9DC-134A-47E1-AB4C-CC01B18D761E.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A2AD9DC-134A-47E1-AB4C-CC01B18D761E.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A2AD9DC-134A-47E1-AB4C-CC01B18D761E.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A2AD9DC-134A-47E1-AB4C-CC01B18D761E.jpg,0,False,"Remove, Test"
1558,7A346832-A99E-4A2C-9F6B-B08364587C86,7A346832-A99E-4A2C-9F6B-B08364587C86.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A346832-A99E-4A2C-9F6B-B08364587C86.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A346832-A99E-4A2C-9F6B-B08364587C86.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A346832-A99E-4A2C-9F6B-B08364587C86.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A346832-A99E-4A2C-9F6B-B08364587C86.jpg,218,True,"Keep, Test"
1559,7A4B0C3C-0791-4C3C-80F0-41148BE2E49E,7A4B0C3C-0791-4C3C-80F0-41148BE2E49E.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A4B0C3C-0791-4C3C-80F0-41148BE2E49E.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A4B0C3C-0791-4C3C-80F0-41148BE2E49E.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A4B0C3C-0791-4C3C-80F0-41148BE2E49E.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A4B0C3C-0791-4C3C-80F0-41148BE2E49E.jpg,2,False,"Remove, Test"
1560,7A4E9C02-6118-439E-8B4B-BAF9E6FFC5F3,7A4E9C02-6118-439E-8B4B-BAF9E6FFC5F3.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A4E9C02-6118-439E-8B4B-BAF9E6FFC5F3.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A4E9C02-6118-439E-8B4B-BAF9E6FFC5F3.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A4E9C02-6118-439E-8B4B-BAF9E6FFC5F3.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A4E9C02-6118-439E-8B4B-BAF9E6FFC5F3.jpg,219,True,"Keep, Test"
1561,7A6AFD70-C45F-4018-8BAA-AF90BCABCAD4,7A6AFD70-C45F-4018-8BAA-AF90BCABCAD4.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A6AFD70-C45F-4018-8BAA-AF90BCABCAD4.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A6AFD70-C45F-4018-8BAA-AF90BCABCAD4.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A6AFD70-C45F-4018-8BAA-AF90BCABCAD4.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A6AFD70-C45F-4018-8BAA-AF90BCABCAD4.jpg,0,False,"Remove, Test"
1562,7A7C5DE5-842F-453D-A155-10F68C01F10A,7A7C5DE5-842F-453D-A155-10F68C01F10A.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A7C5DE5-842F-453D-A155-10F68C01F10A.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A7C5DE5-842F-453D-A155-10F68C01F10A.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A7C5DE5-842F-453D-A155-10F68C01F10A.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A7C5DE5-842F-453D-A155-10F68C01F10A.jpg,0,False,"Remove, Test"
1563,7A875377-0F56-47DB-A0A0-2B3B0A414323,7A875377-0F56-47DB-A0A0-2B3B0A414323.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A875377-0F56-47DB-A0A0-2B3B0A414323.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A875377-0F56-47DB-A0A0-2B3B0A414323.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A875377-0F56-47DB-A0A0-2B3B0A414323.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A875377-0F56-47DB-A0A0-2B3B0A414323.jpg,-1,True,"Keep, Test"
1564,7A8B0014-B6C1-4E07-9795-BF1F28AB94F6,7A8B0014-B6C1-4E07-9795-BF1F28AB94F6.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A8B0014-B6C1-4E07-9795-BF1F28AB94F6.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A8B0014-B6C1-4E07-9795-BF1F28AB94F6.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7A8B0014-B6C1-4E07-9795-BF1F28AB94F6.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7A8B0014-B6C1-4E07-9795-BF1F28AB94F6.jpg,0,False,"Remove, Test"
1565,7AB90B1A-7BE4-423C-AAC8-766C0A6BC178,7AB90B1A-7BE4-423C-AAC8-766C0A6BC178.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7AB90B1A-7BE4-423C-AAC8-766C0A6BC178.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7AB90B1A-7BE4-423C-AAC8-766C0A6BC178.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7AB90B1A-7BE4-423C-AAC8-766C0A6BC178.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7AB90B1A-7BE4-423C-AAC8-766C0A6BC178.jpg,134,False,"Remove, Test"
1566,7AD47CCA-4678-483D-8113-3DE370023860,7AD47CCA-4678-483D-8113-3DE370023860.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7AD47CCA-4678-483D-8113-3DE370023860.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7AD47CCA-4678-483D-8113-3DE370023860.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7AD47CCA-4678-483D-8113-3DE370023860.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7AD47CCA-4678-483D-8113-3DE370023860.jpg,0,False,"Remove, Test"
1567,7ADBDA57-D76E-446E-AA8F-246940C00A13,7ADBDA57-D76E-446E-AA8F-246940C00A13.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7ADBDA57-D76E-446E-AA8F-246940C00A13.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7ADBDA57-D76E-446E-AA8F-246940C00A13.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7ADBDA57-D76E-446E-AA8F-246940C00A13.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7ADBDA57-D76E-446E-AA8F-246940C00A13.jpg,63,False,"Remove, Test"
1568,7AE97C0A-2890-4329-88DE-6CAED173A949,7AE97C0A-2890-4329-88DE-6CAED173A949.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7AE97C0A-2890-4329-88DE-6CAED173A949.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7AE97C0A-2890-4329-88DE-6CAED173A949.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7AE97C0A-2890-4329-88DE-6CAED173A949.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7AE97C0A-2890-4329-88DE-6CAED173A949.jpg,32,False,"Remove, Test"
1569,7B14B807-CED2-4F02-8BE8-D7B6434F19E9,7B14B807-CED2-4F02-8BE8-D7B6434F19E9.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B14B807-CED2-4F02-8BE8-D7B6434F19E9.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B14B807-CED2-4F02-8BE8-D7B6434F19E9.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B14B807-CED2-4F02-8BE8-D7B6434F19E9.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B14B807-CED2-4F02-8BE8-D7B6434F19E9.jpg,0,False,"Remove, Test"
1570,7B18C831-A5B9-4FFB-8296-F566F10A4F36,7B18C831-A5B9-4FFB-8296-F566F10A4F36.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B18C831-A5B9-4FFB-8296-F566F10A4F36.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B18C831-A5B9-4FFB-8296-F566F10A4F36.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B18C831-A5B9-4FFB-8296-F566F10A4F36.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B18C831-A5B9-4FFB-8296-F566F10A4F36.jpg,0,False,"Remove, Test"
1571,7B2520BA-274C-4A3E-886F-2C6769EE9B3F,7B2520BA-274C-4A3E-886F-2C6769EE9B3F.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B2520BA-274C-4A3E-886F-2C6769EE9B3F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B2520BA-274C-4A3E-886F-2C6769EE9B3F.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B2520BA-274C-4A3E-886F-2C6769EE9B3F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B2520BA-274C-4A3E-886F-2C6769EE9B3F.jpg,29,False,"Remove, Test"
1572,7B284788-6F8B-4360-89C1-9B7038953BAF,7B284788-6F8B-4360-89C1-9B7038953BAF.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B284788-6F8B-4360-89C1-9B7038953BAF.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B284788-6F8B-4360-89C1-9B7038953BAF.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B284788-6F8B-4360-89C1-9B7038953BAF.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B284788-6F8B-4360-89C1-9B7038953BAF.jpg,0,False,"Remove, Test"
1573,7B32A348-10E2-449F-B649-299E37007B08,7B32A348-10E2-449F-B649-299E37007B08.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B32A348-10E2-449F-B649-299E37007B08.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B32A348-10E2-449F-B649-299E37007B08.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B32A348-10E2-449F-B649-299E37007B08.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B32A348-10E2-449F-B649-299E37007B08.jpg,0,False,"Remove, Test"
1574,7B38FAC3-4133-464D-9645-836D54E37D36,7B38FAC3-4133-464D-9645-836D54E37D36.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B38FAC3-4133-464D-9645-836D54E37D36.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B38FAC3-4133-464D-9645-836D54E37D36.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B38FAC3-4133-464D-9645-836D54E37D36.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B38FAC3-4133-464D-9645-836D54E37D36.jpg,0,False,"Remove, Test"
1575,7B6DAA1E-12DD-4A81-8894-0EEEF5E52337,7B6DAA1E-12DD-4A81-8894-0EEEF5E52337.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B6DAA1E-12DD-4A81-8894-0EEEF5E52337.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B6DAA1E-12DD-4A81-8894-0EEEF5E52337.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B6DAA1E-12DD-4A81-8894-0EEEF5E52337.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B6DAA1E-12DD-4A81-8894-0EEEF5E52337.jpg,161,False,"Remove, Test"
1576,7B951372-9D2B-4C1B-BE71-F6E13D9C2A62,7B951372-9D2B-4C1B-BE71-F6E13D9C2A62.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B951372-9D2B-4C1B-BE71-F6E13D9C2A62.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B951372-9D2B-4C1B-BE71-F6E13D9C2A62.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B951372-9D2B-4C1B-BE71-F6E13D9C2A62.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B951372-9D2B-4C1B-BE71-F6E13D9C2A62.jpg,0,False,"Remove, Test"
1577,7B965363-98A6-4150-B22C-6829E1B010E3,7B965363-98A6-4150-B22C-6829E1B010E3.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B965363-98A6-4150-B22C-6829E1B010E3.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B965363-98A6-4150-B22C-6829E1B010E3.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B965363-98A6-4150-B22C-6829E1B010E3.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B965363-98A6-4150-B22C-6829E1B010E3.jpg,-1,True,"Keep, Test"
1578,7B96650A-6DF0-4CA9-AFB8-D9070C17F938,7B96650A-6DF0-4CA9-AFB8-D9070C17F938.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B96650A-6DF0-4CA9-AFB8-D9070C17F938.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B96650A-6DF0-4CA9-AFB8-D9070C17F938.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B96650A-6DF0-4CA9-AFB8-D9070C17F938.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B96650A-6DF0-4CA9-AFB8-D9070C17F938.jpg,0,False,"Remove, Test"
1579,7B99C906-283C-431B-A8D3-E6E11818AFED,7B99C906-283C-431B-A8D3-E6E11818AFED.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B99C906-283C-431B-A8D3-E6E11818AFED.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B99C906-283C-431B-A8D3-E6E11818AFED.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7B99C906-283C-431B-A8D3-E6E11818AFED.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7B99C906-283C-431B-A8D3-E6E11818AFED.jpg,0,False,"Remove, Test"
1580,7BA21457-1376-4E43-9870-C586268F4479,7BA21457-1376-4E43-9870-C586268F4479.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BA21457-1376-4E43-9870-C586268F4479.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BA21457-1376-4E43-9870-C586268F4479.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BA21457-1376-4E43-9870-C586268F4479.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BA21457-1376-4E43-9870-C586268F4479.jpg,-1,True,"Keep, Test"
1581,7BBC08F4-7FBF-498A-B650-F0E61C8EB5FA,7BBC08F4-7FBF-498A-B650-F0E61C8EB5FA.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BBC08F4-7FBF-498A-B650-F0E61C8EB5FA.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BBC08F4-7FBF-498A-B650-F0E61C8EB5FA.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BBC08F4-7FBF-498A-B650-F0E61C8EB5FA.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BBC08F4-7FBF-498A-B650-F0E61C8EB5FA.jpg,0,False,"Remove, Test"
1582,7BD1D806-EBAC-4C25-9465-23CFF08E6095,7BD1D806-EBAC-4C25-9465-23CFF08E6095.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BD1D806-EBAC-4C25-9465-23CFF08E6095.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BD1D806-EBAC-4C25-9465-23CFF08E6095.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BD1D806-EBAC-4C25-9465-23CFF08E6095.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BD1D806-EBAC-4C25-9465-23CFF08E6095.jpg,0,False,"Remove, Test"
1583,7BF05CE6-966B-4DBF-821E-2EABB86955D2,7BF05CE6-966B-4DBF-821E-2EABB86955D2.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BF05CE6-966B-4DBF-821E-2EABB86955D2.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BF05CE6-966B-4DBF-821E-2EABB86955D2.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BF05CE6-966B-4DBF-821E-2EABB86955D2.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BF05CE6-966B-4DBF-821E-2EABB86955D2.jpg,11,False,"Remove, Test"
1584,7BF204B4-2B2B-4C12-9215-3747420C45F7,7BF204B4-2B2B-4C12-9215-3747420C45F7.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BF204B4-2B2B-4C12-9215-3747420C45F7.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BF204B4-2B2B-4C12-9215-3747420C45F7.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7BF204B4-2B2B-4C12-9215-3747420C45F7.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7BF204B4-2B2B-4C12-9215-3747420C45F7.jpg,0,False,"Remove, Test"
1585,7C198D9E-C0CC-438D-A99B-2BA841C183AE,7C198D9E-C0CC-438D-A99B-2BA841C183AE.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C198D9E-C0CC-438D-A99B-2BA841C183AE.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C198D9E-C0CC-438D-A99B-2BA841C183AE.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C198D9E-C0CC-438D-A99B-2BA841C183AE.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C198D9E-C0CC-438D-A99B-2BA841C183AE.jpg,1,False,"Remove, Test"
1586,7C261D39-1A6B-47E8-A563-8B42422E2054,7C261D39-1A6B-47E8-A563-8B42422E2054.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C261D39-1A6B-47E8-A563-8B42422E2054.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C261D39-1A6B-47E8-A563-8B42422E2054.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C261D39-1A6B-47E8-A563-8B42422E2054.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C261D39-1A6B-47E8-A563-8B42422E2054.jpg,0,False,"Remove, Test"
1587,7C5AB9E0-3902-408D-A16C-424566E6F953,7C5AB9E0-3902-408D-A16C-424566E6F953.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C5AB9E0-3902-408D-A16C-424566E6F953.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C5AB9E0-3902-408D-A16C-424566E6F953.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C5AB9E0-3902-408D-A16C-424566E6F953.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C5AB9E0-3902-408D-A16C-424566E6F953.jpg,154,False,"Remove, Test"
1588,7C77D480-2074-4910-B645-3EBDB8BE5FD6,7C77D480-2074-4910-B645-3EBDB8BE5FD6.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C77D480-2074-4910-B645-3EBDB8BE5FD6.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C77D480-2074-4910-B645-3EBDB8BE5FD6.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C77D480-2074-4910-B645-3EBDB8BE5FD6.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C77D480-2074-4910-B645-3EBDB8BE5FD6.jpg,95,False,"Remove, Test"
1589,7C7ED6F1-5A14-488B-9DFB-C8D39A400CDA,7C7ED6F1-5A14-488B-9DFB-C8D39A400CDA.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C7ED6F1-5A14-488B-9DFB-C8D39A400CDA.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C7ED6F1-5A14-488B-9DFB-C8D39A400CDA.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\7C7ED6F1-5A14-488B-9DFB-C8D39A400CDA.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\7C7ED6F1-5A14-488B-9DFB-C8D39A400CDA.jpg,0,False,"Remove, Test"
